Time,Pos,u1,Vel,u2,Acc,u3
5.860,-0.001,0.00,0.0
5.880,-0.001,0.00,0.0
5.900,-0.001,0.00,0.0
5.920,-8.369E-4,1.92E-4,-0.1
5.940,-0.001,0.00,0.0
5.960,-0.001,0.00,0.0
5.980,-0.001,0.00,0.0
6.000,-0.001,0.00,0.0
6.020,-8.369E-4,1.92E-4,-0.1
6.040,-0.001,0.00,0.0
6.060,-0.001,0.00,0.0
6.080,-0.001,0.00,0.0
6.100,-0.001,0.00,
6.120,-8.369E-4,5.76E-4,
6.140,-0.001,,
